conversation_group_id,turn_id,metric_identifier,score,threshold,result,reason,query
catalog-filter-kind-location,filter_location,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show me all Locations in the catalog
catalog-filter-kind-location,filter_location,custom:answer_correctness,0.5,0.75,FAIL,Max of 2 judges: 0.500,Show me all Locations in the catalog
catalog-filter-kind-location,filter_location,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show me all Locations in the catalog
catalog-filter-owner-compliance-team,filter_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find catalog entities owned by compliance-team. Call query-catalog-entities with owner set to a value containing compliance-team.
catalog-filter-owner-compliance-team,filter_owner,custom:answer_correctness,0.7,0.75,FAIL,Max of 2 judges: 0.700,Find catalog entities owned by compliance-team. Call query-catalog-entities with owner set to a value containing compliance-team.
catalog-filter-owner-compliance-team,filter_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Find catalog entities owned by compliance-team. Call query-catalog-entities with owner set to a value containing compliance-team.
negative-missing-entity-definitely-missing-entity-xyz,missing_entity,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Get the catalog entity named definitely-missing-entity-xyz
negative-missing-entity-definitely-missing-entity-xyz,missing_entity,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Get the catalog entity named definitely-missing-entity-xyz
negative-missing-entity-definitely-missing-entity-xyz,missing_entity,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Get the catalog entity named definitely-missing-entity-xyz
negative-empty-filter-tag,empty_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with zz-no-such-tag-999
negative-empty-filter-tag,empty_tag,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with zz-no-such-tag-999
negative-empty-filter-tag,empty_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with zz-no-such-tag-999
scaffolder-write-validate-1,validate_minimal,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"Validate this scaffolder template by dry-running it. Prefer scaffolder-mcp-extras.validate-scaffolder (or scaffolder.dry-run-template). Do not execute a real scaffolder task. Pass templateYaml as the following YAML document (variant 1):

apiVersion: scaffolder.backstage.io/v1beta3
kind: Template
metadata:
  name: mcp-eval-dry-run
  title: MCP Eval Dry Run
spec:
  type: service
  parameters: []
  steps:
    - id: noop
      name: Noop
      action: debug:log
      input:
        message: mcp-eval-dry-run
"
scaffolder-write-validate-1,validate_minimal,custom:answer_correctness,0.2,0.75,FAIL,Max of 2 judges: 0.200,"Validate this scaffolder template by dry-running it. Prefer scaffolder-mcp-extras.validate-scaffolder (or scaffolder.dry-run-template). Do not execute a real scaffolder task. Pass templateYaml as the following YAML document (variant 1):

apiVersion: scaffolder.backstage.io/v1beta3
kind: Template
metadata:
  name: mcp-eval-dry-run
  title: MCP Eval Dry Run
spec:
  type: service
  parameters: []
  steps:
    - id: noop
      name: Noop
      action: debug:log
      input:
        message: mcp-eval-dry-run
"
scaffolder-write-validate-1,validate_minimal,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"Validate this scaffolder template by dry-running it. Prefer scaffolder-mcp-extras.validate-scaffolder (or scaffolder.dry-run-template). Do not execute a real scaffolder task. Pass templateYaml as the following YAML document (variant 1):

apiVersion: scaffolder.backstage.io/v1beta3
kind: Template
metadata:
  name: mcp-eval-dry-run
  title: MCP Eval Dry Run
spec:
  type: service
  parameters: []
  steps:
    - id: noop
      name: Noop
      action: debug:log
      input:
        message: mcp-eval-dry-run
"
catalog-filter-tags-ais,filter_tags,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with ais
catalog-filter-tags-ais,filter_tags,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with ais
catalog-filter-tags-ais,filter_tags,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with ais
catalog-filter-owner-payments-team,filter_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Call query-catalog-entities with owner set to a value containing payments-team.
catalog-filter-owner-payments-team,filter_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Call query-catalog-entities with owner set to a value containing payments-team.
catalog-filter-owner-payments-team,filter_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Call query-catalog-entities with owner set to a value containing payments-team.
multi-templates-then-actions,templates_then_actions,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"List available software templates, then list all installed scaffolder actions"
multi-templates-then-actions,templates_then_actions,custom:answer_correctness,0.3,0.75,FAIL,Max of 2 judges: 0.300,"List available software templates, then list all installed scaffolder actions"
multi-templates-then-actions,templates_then_actions,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"List available software templates, then list all installed scaffolder actions"
negative-empty-filter-type,empty_filter,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find catalog Components of type definitely-does-not-exist-xyz
negative-empty-filter-type,empty_filter,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Find catalog Components of type definitely-does-not-exist-xyz
negative-empty-filter-type,empty_filter,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Find catalog Components of type definitely-does-not-exist-xyz
multi-techdocs-then-content,fetch_then_retrieve,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find an entity that has TechDocs and retrieve the content of its documentation home page
multi-techdocs-then-content,fetch_then_retrieve,custom:answer_correctness,0.2,0.75,FAIL,Max of 2 judges: 0.200,Find an entity that has TechDocs and retrieve the content of its documentation home page
multi-techdocs-then-content,fetch_then_retrieve,ragas:faithfulness,0.5,0.8,FAIL,Max of 2 judges: 0.500,Find an entity that has TechDocs and retrieve the content of its documentation home page
negative-empty-owner,empty_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find catalog entities owned by no-such-team-xyz-999
negative-empty-owner,empty_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Find catalog entities owned by no-such-team-xyz-999
negative-empty-owner,empty_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Find catalog entities owned by no-such-team-xyz-999
negative-missing-entity-ghost-component-000,missing_entity,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Get the catalog entity named ghost-component-000
negative-missing-entity-ghost-component-000,missing_entity,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Get the catalog entity named ghost-component-000
negative-missing-entity-ghost-component-000,missing_entity,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Get the catalog entity named ghost-component-000
catalog-filter-tags-security,filter_tags,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with security
catalog-filter-tags-security,filter_tags,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with security
catalog-filter-tags-security,filter_tags,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show catalog entities tagged with security
negative-missing-entity-no-such-api-abc,missing_entity,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Get the catalog entity named no-such-api-abc
negative-missing-entity-no-such-api-abc,missing_entity,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Get the catalog entity named no-such-api-abc
negative-missing-entity-no-such-api-abc,missing_entity,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Get the catalog entity named no-such-api-abc
negative-docs-not-execute,docs_not_execute,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,What is our TechDocs coverage? Do not run any scaffolder templates.
negative-docs-not-execute,docs_not_execute,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,What is our TechDocs coverage? Do not run any scaffolder templates.
negative-docs-not-execute,docs_not_execute,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,What is our TechDocs coverage? Do not run any scaffolder templates.
catalog-api-owner-payments-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List API entities owned by payments-team
catalog-api-owner-payments-team,kind_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List API entities owned by payments-team
catalog-api-owner-payments-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List API entities owned by payments-team
multi-components-then-coverage-payments-team,components_then_coverage,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"List Components owned by payments-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-payments-team,components_then_coverage,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"List Components owned by payments-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-payments-team,components_then_coverage,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"List Components owned by payments-team, then analyze TechDocs coverage for that same owner"
catalog-component-owner-payments-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List Component entities owned by payments-team
catalog-component-owner-payments-team,kind_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List Component entities owned by payments-team
catalog-component-owner-payments-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List Component entities owned by payments-team
catalog-filter-kind-api,filter_api,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show me all APIs in the catalog
catalog-filter-kind-api,filter_api,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show me all APIs in the catalog
catalog-filter-kind-api,filter_api,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show me all APIs in the catalog
multi-components-then-coverage-accounts-team,components_then_coverage,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"List Components owned by accounts-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-accounts-team,components_then_coverage,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"List Components owned by accounts-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-accounts-team,components_then_coverage,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"List Components owned by accounts-team, then analyze TechDocs coverage for that same owner"
catalog-component-tag-payments,kind_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show Component entities tagged with payments
catalog-component-tag-payments,kind_tag,custom:answer_correctness,0.2,0.75,FAIL,Max of 2 judges: 0.200,Show Component entities tagged with payments
catalog-component-tag-payments,kind_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show Component entities tagged with payments
catalog-resource-owner-accounts-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List Resource entities owned by accounts-team
catalog-resource-owner-accounts-team,kind_owner,custom:answer_correctness,0.5,0.75,FAIL,Max of 2 judges: 0.500,List Resource entities owned by accounts-team
catalog-resource-owner-accounts-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List Resource entities owned by accounts-team
catalog-component-tag-consent,kind_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show Component entities tagged with consent
catalog-component-tag-consent,kind_tag,custom:answer_correctness,0.2,0.75,FAIL,Max of 2 judges: 0.200,Show Component entities tagged with consent
catalog-component-tag-consent,kind_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show Component entities tagged with consent
negative-coverage-no-tasks,trap,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Summarize TechDocs coverage only. Do not list scaffolder tasks.
negative-coverage-no-tasks,trap,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Summarize TechDocs coverage only. Do not list scaffolder tasks.
negative-coverage-no-tasks,trap,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Summarize TechDocs coverage only. Do not list scaffolder tasks.
catalog-api-owner-accounts-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List API entities owned by accounts-team
catalog-api-owner-accounts-team,kind_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List API entities owned by accounts-team
catalog-api-owner-accounts-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List API entities owned by accounts-team
catalog-resource-owner-payments-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List Resource entities owned by payments-team
catalog-resource-owner-payments-team,kind_owner,custom:answer_correctness,0.8,0.75,PASS,Max of 2 judges: 0.800,List Resource entities owned by payments-team
catalog-resource-owner-payments-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List Resource entities owned by payments-team
catalog-api-tag-consent,kind_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show API entities tagged with consent
catalog-api-tag-consent,kind_tag,custom:answer_correctness,0.5,0.75,FAIL,Max of 2 judges: 0.500,Show API entities tagged with consent
catalog-api-tag-consent,kind_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show API entities tagged with consent
catalog-api-owner-security-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List API entities owned by security-team
catalog-api-owner-security-team,kind_owner,custom:answer_correctness,0.8,0.75,PASS,Max of 2 judges: 0.800,List API entities owned by security-team
catalog-api-owner-security-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List API entities owned by security-team
catalog-resource-tag-database,kind_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show Resource entities tagged with database
catalog-resource-tag-database,kind_tag,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show Resource entities tagged with database
catalog-resource-tag-database,kind_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show Resource entities tagged with database
negative-actions-no-dryrun,trap,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List scaffolder actions only. Do not execute or dry-run any template.
negative-actions-no-dryrun,trap,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List scaffolder actions only. Do not execute or dry-run any template.
negative-actions-no-dryrun,trap,ragas:faithfulness,0.6666666666666666,0.8,FAIL,Max of 2 judges: 0.667,List scaffolder actions only. Do not execute or dry-run any template.
multi-components-then-coverage-security-team,components_then_coverage,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"List Components owned by security-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-security-team,components_then_coverage,custom:answer_correctness,0.5,0.75,FAIL,Max of 2 judges: 0.500,"List Components owned by security-team, then analyze TechDocs coverage for that same owner"
multi-components-then-coverage-security-team,components_then_coverage,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"List Components owned by security-team, then analyze TechDocs coverage for that same owner"
catalog-api-tag-payments,kind_tag,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show API entities tagged with payments
catalog-api-tag-payments,kind_tag,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show API entities tagged with payments
catalog-api-tag-payments,kind_tag,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show API entities tagged with payments
catalog-component-owner-security-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List Component entities owned by security-team
catalog-component-owner-security-team,kind_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List Component entities owned by security-team
catalog-component-owner-security-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List Component entities owned by security-team
multi-apis-then-owner-entities-security-team,apis_then_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by security-team"
multi-apis-then-owner-entities-security-team,apis_then_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by security-team"
multi-apis-then-owner-entities-security-team,apis_then_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by security-team"
multi-actions-then-tasks,actions_then_tasks,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"List installed scaffolder actions, then show recent scaffolder tasks"
multi-actions-then-tasks,actions_then_tasks,custom:answer_correctness,0.3,0.75,FAIL,Max of 2 judges: 0.300,"List installed scaffolder actions, then show recent scaffolder tasks"
multi-actions-then-tasks,actions_then_tasks,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"List installed scaffolder actions, then show recent scaffolder tasks"
multi-get-payment-initiation-api-then-owner-components,get_then_components,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"Get the catalog entity named payment-initiation-api, then list Components owned by payments-team"
multi-get-payment-initiation-api-then-owner-components,get_then_components,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"Get the catalog entity named payment-initiation-api, then list Components owned by payments-team"
multi-get-payment-initiation-api-then-owner-components,get_then_components,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"Get the catalog entity named payment-initiation-api, then list Components owned by payments-team"
catalog-component-owner-accounts-team,kind_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,List Component entities owned by accounts-team
catalog-component-owner-accounts-team,kind_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,List Component entities owned by accounts-team
catalog-component-owner-accounts-team,kind_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,List Component entities owned by accounts-team
multi-get-standing-orders-api-then-owner-components,get_then_components,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"Get the catalog entity named standing-orders-api, then list Components owned by payments-team"
multi-get-standing-orders-api-then-owner-components,get_then_components,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"Get the catalog entity named standing-orders-api, then list Components owned by payments-team"
multi-get-standing-orders-api-then-owner-components,get_then_components,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"Get the catalog entity named standing-orders-api, then list Components owned by payments-team"
multi-apis-then-owner-entities-payments-team,apis_then_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by payments-team"
multi-apis-then-owner-entities-payments-team,apis_then_owner,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by payments-team"
multi-apis-then-owner-entities-payments-team,apis_then_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by payments-team"
multi-tag-then-owner,tag_then_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"Show catalog entities tagged with payments, then find entities owned by payments-team"
multi-tag-then-owner,tag_then_owner,custom:answer_correctness,0.8,0.75,PASS,Max of 2 judges: 0.800,"Show catalog entities tagged with payments, then find entities owned by payments-team"
multi-tag-then-owner,tag_then_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"Show catalog entities tagged with payments, then find entities owned by payments-team"
negative-owner-not-team-rewrite,owner_exactish,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Use owner payments-team (not a rewritten form like team-payments).
negative-owner-not-team-rewrite,owner_exactish,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Use owner payments-team (not a rewritten form like team-payments).
negative-owner-not-team-rewrite,owner_exactish,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Find catalog entities owned by payments-team. Use owner payments-team (not a rewritten form like team-payments).
catalog-filter-kind-component,filter_component,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Show me all Components in the catalog
catalog-filter-kind-component,filter_component,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Show me all Components in the catalog
catalog-filter-kind-component,filter_component,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Show me all Components in the catalog
negative-resources-no-scaffolder,trap,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Do not use the scaffolder. Only query the catalog for Resources.
negative-resources-no-scaffolder,trap,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Do not use the scaffolder. Only query the catalog for Resources.
negative-resources-no-scaffolder,trap,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Do not use the scaffolder. Only query the catalog for Resources.
multi-entity-then-model,entity_then_model,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"Get the catalog entity named consent-management-api, then describe the catalog model"
multi-entity-then-model,entity_then_model,custom:answer_correctness,0.9,0.75,PASS,Max of 2 judges: 0.900,"Get the catalog entity named consent-management-api, then describe the catalog model"
multi-entity-then-model,entity_then_model,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"Get the catalog entity named consent-management-api, then describe the catalog model"
negative-no-register-on-list,list_not_register,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Just list Components in the software catalog. Do not register or unregister anything.
negative-no-register-on-list,list_not_register,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Just list Components in the software catalog. Do not register or unregister anything.
negative-no-register-on-list,list_not_register,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Just list Components in the software catalog. Do not register or unregister anything.
catalog-model-description,model_description,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Describe the catalog model and what entity kinds are registered
catalog-model-description,model_description,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Describe the catalog model and what entity kinds are registered
catalog-model-description,model_description,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,Describe the catalog model and what entity kinds are registered
multi-apis-then-owner-entities-accounts-team,apis_then_owner,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by accounts-team"
multi-apis-then-owner-entities-accounts-team,apis_then_owner,custom:answer_correctness,0.9,0.75,PASS,Max of 2 judges: 0.900,"First list all APIs in the catalog, then find all catalog entities owned by accounts-team"
multi-apis-then-owner-entities-accounts-team,apis_then_owner,ragas:faithfulness,1.0,0.8,PASS,Max of 2 judges: 1.000,"First list all APIs in the catalog, then find all catalog entities owned by accounts-team"
catalog-list-all,list_all,custom:tool_eval,1.0,,PASS,Max of 2 judges: 1.000,Retrieve all entries in the Backstage Catalog
catalog-list-all,list_all,custom:answer_correctness,1.0,0.75,PASS,Max of 2 judges: 1.000,Retrieve all entries in the Backstage Catalog
catalog-list-all,list_all,ragas:faithfulness,0.5636363636363636,0.8,FAIL,Max of 2 judges: 0.564,Retrieve all entries in the Backstage Catalog
